"**QF.1**", "**Ability to use Various UQ Methods and Variable Options**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"QF.1.1", "Ability to use Forward Propagtion methods listed in UQ under UF","SP", "M", "Implemented", _, _, _, _, _, _
"QF.1.2", "Ability to use Random Variable Distributions defeined in RV","SP", "M", _, _, _, _, _, _, _
"QF.1.3", "Ability to use Reliability Methods listed in UQ under UR","SP", "M", "Implemented", _, _, _, _, _, _
"QF.1.4", "Ability to use Global Sensitivity Methods listed in UQ under UG","SP", "M", "Implemented", _, _, _, _, _, _
"QF.1.5", "Ability to both use and create surrogates listed in UQ under US","SP", "M", "InProgress", _, _, _, _, _, _
"QF.1.6", "Ability to use High Dimensional UQ listed in UQ under UH","SP", "M", "InProgress", _, _, _, _, _, _
"QF.1.7", "Ability to use Bayesian Calibration methods listed in UQ under UB","SP", "M", _, _, _, _, _, _, _
"QF.1.8", "Ability to use Nonlinear Least Squares  methods listed in UQ under UN","SP", "M", "Implemented", _, _, _, _, _, _
"**QF.2**", "**Ability to use Different Simulation Applications**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"QF.2.1", "Ability to use OpenSees","SP", "M", "Implemented", ":qfem-0011:`/`", _, _, _, _, _
"QF.2.2", "Ability to use OpenSeesPy","SP", "M", "Implemented", _, _, _, _, _, _
"QF.2.3", "Ability to Incorporate User Own Applications","UF", "M", "Implemented", ":qfem-0005:`/`", "_", "_", "_", "_", "_"
"**QF.3**", "**Ability to Visualize the Results**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"QF.3.1", "Ability to view individual sample results","SP", "M", "Implemented", **core**, _, _, _, _, _
"QF.3.2", "Ability to graphically view the results to show distribution in response","SP", "M", "Implemented", **core**, _, _, _, _, _
"QF.3.3", "Ability to view statistical measures of response","SP", "M", "Implemented", **core**, _, _, _, _, _
"**QF.4**", "**Misc User Requests**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"QF.4.1", "Run application from command line, include option to run remotely","UF", "D", _, _, _, _, _, _, _
"**QF.7**", "**General Software Requirements**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"QF.7.1", "Application to Provide Common SimCenter Research Application Requirements listed in CR","GC", "M", "InProgresss", _, _, _, _, _, _
"**WE.1**", "**Adaptation of non-linear analysis methods used in seismic design**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"WE.1.1", "Include ability to create models incorprating options listed in MOD under BM","SP", "M", "Implemented", _, _, _, _, _, _
"WE.1.2", "Include ability to perform nonlinear analysis on the building models listed in ANA","SP", "M", "Implemented", _, _, _, _, _, _
"WE.2", "Ability to select from Wind Loading Options listed in WL2","SP", "M", "Implemented", _, _, _, _, _, _
"**WE.3**", "**Ability to use Various UQ Methods and Variable Options**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"WE.3.1", "Ability to use Forward Propagtion methods listed in UQ under UF","SP", "M", "Implemented", _, _, _, _, _, _
"WE.3.2", "Ability to use Reliability Methods listed in UQ under UR","SP", "M", "Implemented", _, _, _, _, _, _
"WE.3.3", "Ability to use Global Sensitivity Methods listed in UQ under UG","SP", "M", "Implemented", _, _, _, _, _, _
"WE.3.4", "Ability to both use and create surrogates listed in UQ under US","SP", "M", _, _, _, _, _, _, _
"WE.3.5", "Ability to use High Dimensional UQ listed in UQ under UH","SP", "M", _, _, _, _, _, _, _
"WE.4", "Ability to see pressure distribution on buildings","GC", "M", _, _, _, _, _, _, _
"WE.5", "Ability to obtain basic building responses","SP", "M", _, _, _, _, _, _, _
"**WE.6**", "**Ability to Visualize the Results**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"WE.6.1", "Ability to view individual sample results","SP", "M", "Implemented", _, _, _, _, _, _
"WE.6.2", "Ability to graphically view the results to show distribution in respone","SP", "M", "Implemented", _, _, _, _, _, _
"**WE.7**", "**Misc User Requests**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"WE.7.1", "Ability to Process own Output Parameters","UF", "M", "Implemented", _, _, _, _, _, _
"WE.7.2", "Ability to Remove from Results certain Samples, e.g. ones that failed in analysis","UF", "M", "Implemented", _, _, _, _, _, _
"WE.7.3", "Create a digital twin of the Wall of Wind facility to allow researchers to simulate experiments","UF", "M", _, _, _, _, _, _, _
"**WE.8**", "**Tool should incorporate data from www**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"WE.8.1", "Tool could obtain loading from Vortex Winds over www","SP", "M", "Implemented", _, _, _, _, _, _
"WE.8.2", "Tool should obtain loading info from TPU wind tunnel tests","SP", "D", "Implemented", _, _, _, _, _, _
"WE.8.3", "Tool should obtain building modelling info from database through  www","SP", "D", _, _, _, _, _, _, _
"**WE.9**", "**General Software Requirements**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"WE.9.1", "Application to Provide Common SimCenter Research Application Requirements listed in CR","GC", "M", "InProgresss", _, _, _, _, _, _
"**R2D.1**", "**Include Various Hazards**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"R2D.1.1", "Ability to perform simulations for ground shaking due to earthquakes using methods defined in EL1","GC", "M", "Implemented", _, _, _, _, _, _
"R2D.1.2", "Ability to perform simulations for wave action due to earthquake induced tsunami using methods defined in HL1","GC", "M", _, _, _, _, _, _, _
"R2D.1.3", "Ability to perform simulations for wind action due to hurricane using methods defined in WL1","GC", "M", "InProgress", _, _, _, _, _, _
"R2D.1.4", "Ability to perform simulations for wave action due to hurricane storm surge using methods defined in HL1","GC", "M", _, _, _, _, _, _, _
"R2D.1.5", "Ability to perform multi-hazard simulations: wind + storm surge, rain, wind and water borne debris","GC", "M", _, _, _, _, _, _, _
"R2D.1.6", "Ability to utilize machine learning ensemble techniques in hazard simulation","GC", "M", _, _, _, _, _, _, _
"R2D.1.7", "Ability to incorporate surrogate models in hazard simulation","SP", "M", _, _, _, _, _, _, _
"R2D.1.8", "Ability to incorporate multi-scale models in hazard simulation","SP", "M", _, _, _, _, _, _, _
"**R2D.2**", "**Include Different Asset Types**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"**R2D.2.1**", "**Ability to incorporate building assets**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"R2D.2.1.1", "Ability to incorporate multi-fidelity building model asset descriptions","GC", "M", _, _, _, _, _, _, _
"R2D.2.2", "Ability to incorporate transportation networks","GC", "M", _, _, _, _, _, _, _
"**R2D.2.3**", "**Ability to incorporate utility networks**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"R2D.2.3.1", "Methods to overcome  national security issues with certain utility data","GC", "M", _, _, _, _, _, _, _
"R2D.2.4", "Ability to incorporate surrogate models in asset modeling","SP", "M", _, _, _, _, _, _, _
"**R2D.3**", "**Include Different Analysis options**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"R2D.3.1", "Ability to include multi-scale nonlinear models","GC", "M", "Implemented", _, _, _, _, _, _
"**R2D.4**", "**Include Different Damage & Loss options**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"R2D.4.1", "Ability to include building-level earthquake damage and loss assessment from HAZUS","SP", "M", "Implemented", _, _, _, _, _, _
"R2D.4.2", "Ability to include high-resolution earthquake damage and loss assessment for buildings from FEMA P58","SP", "M", "Implemented", _, _, _, _, _, _
"R2D.4.3", "Ability to include building-level wind damage and loss assessment from HAZUS","SP", "M", _, _, _, _, _, _, _
"R2D.4.4", "Ability to include building-level water damage and loss assessment from HAZUS","SP", "M", _, _, _, _, _, _, _
"R2D.4.5", "Ability to include earthquake damage and loss assessment for transportation networks from HAZUS","SP", "M", _, _, _, _, _, _, _
"R2D.4.6", "Ability to include earthquake damage and loss assessment for buried pipelines from HAZUS","SP", "M", _, _, _, _, _, _, _
"R2D.4.7", "Ability to include earthquake damage and loss assessment for power lines from HAZUS","SP", "M", _, _, _, _, _, _, _
"R2D.4.8", "Ability to include high-resolution wind damage and loss assessment for buildings","SP", "M", _, _, _, _, _, _, _
"R2D.4.9", "Ability to include high-resolution water damage and loss assessment for buildings","SP", "M", _, _, _, _, _, _, _
"R2D.4.10", "Ability to include high-resolution damage and loss assessment for transportation networks","SP", "M", _, _, _, _, _, _, _
"R2D.4.11", "Ability to include high-resolution damage and loss assessment for buried pipelines","SP", "M", _, _, _, _, _, _, _
"**R2D.5**", "**Include Different Response/Recovery options**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"R2D.5.1", "Response/Recovery options for households","SP", "M", _, _, _, _, _, _, _
"R2D.5.2", "Response/Recovery options for infrastructure","SP", "M", _, _, _, _, _, _, _
"R2D.5.3", "Response/Recovery options for business operations","SP", "M", _, _, _, _, _, _, _
"**R2D.5.4**", "**Response/Recovery and Effect on Environment**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"R2D.5.4.1", "CO2 emissions from demolition and repair","SP", "M", _, _, _, _, _, _, _
"**R2D.6**", "**Present results using GIS so communities can visualize hazard impacts**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"R2D.6.1", "Ability to use popular ArcGIS for visualization","SP", "M", "Implemented", **core**, **core**, _, **core**, **core**, **core**
"R2D.6.2", "Ability to include open-source ArcGIS alternatives","SP", "P", _, _, _, _, _, _, _
"R2D.6.3", "Ability to capture uncertainty of results in visualization","SP", "P", _, _, _, _, _, _, _
"R2D.6.4", "Features to visualize environmental impact","SP", "P", _, _, _, _, _, _, _
"**R2D.7**", "**Software Features**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"R2D.7.1", "Ability to include a formal treatment of uncertainty and randomness","GC", "M", "Implemented", _, _, _, _, _, _
"R2D.7.2", "Ability to utilize HPC resources in regional simulations that enables repeated simulation for stochastic modeling","GC", "M", "Implemented", _, _, _, _, _, _
"R2D.7.3", "Ability to use a tool created by linking heterogeneous array of simulation tools to provide a toolset for regional simulation","GC", "M", "Implemented", _, _, _, _, _, _
"R2D.7.4", "Provide open-source software for developers to test new data and algorithms","GC", "M", "Implemented", _, _, _, _, _, _
"R2D.7.5", "Ability of stakeholders to perform simulations of different scenarios that aid in planning and response after damaging events","GC", "M", _, _, _, _, _, _, _
"R2D.7.7", "Ability to explore different strategies in community development, pre-event, early response, and post event, through long term recovery","GC", "P", _, _, _, _, _, _, _
"R2D.7.8", "Ability to use system that creates and monitors real-time data, updates models, incorporates crowdsourcing technologies, and informs decision makers","GC", "P", _, _, _, _, _, _, _
"R2D.7.9", "Ability to use sensor data to update models for simulation and incorporate sensor data into simulation","GC", "P", _, _, _, _, _, _, _
"R2D.7.10", "Ability to include latest information and algorithms (i.e. new attenuation models, building fragility curves, demographics, lifeline performance models, network interdependencies, indirect economic loss)","GC", "D", _, _, _, _, _, _, _
"R2D.7.11", "Incorporate programs that can address lifeline network disruptions and network interdependencies","GC", "M", _, _, _, _, _, _, _
"R2D.7.12", "Application to Provide Common SimCenter Research Application Requirements listed in CR (not already listed above)","GC", "M", "InProgresss", _, _, _, _, _, _
"**P.1**", "**Existing Assessment Methods**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"**P.1.1**", "**Implement the high-resolution loss assessment methodologies**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"P.1.1.1", "Implement the scenario-based assessment from FEMA-P58","SP", "M", "Implemented", _, _, _, _, _, _
"P.1.1.2", "Implement the time-based assessment from FEMA-P58","SP", "D", _, _, _, _, _, _, _
"P.1.1.3", "Implement high-resolution assessment of buildings under wind hazards","SP", "M", _, _, _, _, _, _, _
"P.1.1.4", "Implement high-resolution assessment of buildings under water hazards","SP", "M", _, _, _, _, _, _, _
"P.1.1.5", "Implement high-resolution assessment of transportation networks","SP", "M", _, _, _, _, _, _, _
"P.1.1.6", "Implement high-resolution assessment of buried pipelines","SP", "M", _, _, _, _, _, _, _
"**P.1.2**", "**Implement the efficient loss assessment methodologies from HAZUS**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"P.1.2.1", "Implement the assessment of buildings under earthquake hazard from HAZUS","SP", "M", "Implemented", _, _, _, _, _, _
"P.1.2.2", "Implement the assessment of buildings under hurricane wind hazard from HAZUS","SP", "M", "Implemented", _, _, _, _, _, _
"P.1.2.3", "Implement the assessment of buildings under storm surge hazard from HAZUS","SP", "M", _, _, _, _, _, _, _
"P.1.2.4", "Implement the assessment of buried pipelines under earthquake hazard from HAZUS","SP", "M", _, _, _, _, _, _, _
"P.1.2.5", "Implement the assessment of transportation networks under earthquake hazard from HAZUS","SP", "M", _, _, _, _, _, _, _
"P.1.2.6", "Implement the assessment of power networks under earthquake hazard from HAZUS","SP", "M", _, _, _, _, _, _, _
"**P.2**", "**Control**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"**P.2.1**", "**Analysis & Data**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"P.2.1.1", "Allow users to set the number of realizations","SP", "M", "Implemented", _, _, _, _, _, _
"P.2.1.2", "Allow users to customize fragility and consequence function parameters","SP", "D", "Implemented", _, _, _, _, _, _
"P.2.1.3", "Allow users to specify dependencies between logically similar parts of the stochastic models","SP", "D", "Implemented", _, _, _, _, _, _
"**P.2.2**", "**Response Model**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"P.2.2.1", "Allow users to specify the added uncertainty to EDPs (increase in log-standard dev.)","SP", "M", "Implemented", _, _, _, _, _, _
"P.2.2.2", "Allow users to specify the EDP ranges that correspond to reliable simulation results","SP", "D", "Implemented", _, _, _, _, _, _
"P.2.2.3", "Allow users to specify the type of distribution they want to fit to the empirical EDP data","UF", "D", "Implemented", _, _, _, _, _, _
"P.2.2.4", "Allow users to choose if they want to fit a distribution only to the non-collapsed EDPs","UF", "M", "Implemented", _, _, _, _, _, _
"**P.2.3**", "**Performance Model**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"P.2.3.1", "Allow users to prescribe a different number of inhabitants on each floor","SP", "D", "Implemented", _, _, _, _, _, _
"P.2.3.2", "Allow users to customize the temporal distribution of inhabitants","SP", "D", "Implemented", _, _, _, _, _, _
"P.2.3.3", "Allow users to prescribe different component quantities for each floor in each direction","SP", "D", "Implemented", _, _, _, _, _, _
"P.2.3.4", "Allow users to specify the number of component groups and their quantities in each performance group","UF", "D", "Implemented", _, _, _, _, _, _
"**P.2.4**", "**Damage Model**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"P.2.4.1", "Allow users to specify the residual drift limits that determine irrepairability","SP", "D", "Implemented", _, _, _, _, _, _
"P.2.4.2", "Allow users to specify the yield drift value that is used to estimate residual drifts from peak drifts","SP", "D", "Implemented", _, _, _, _, _, _
"P.2.4.3", "Allow users to specify the EDP limits that are used to determine collapse probability","SP", "D", "Implemented", _, _, _, _, _, _
"P.2.4.4", "Allow users to specify arbitrary collapse modes and their likelihood","SP", "D", "Implemented", _, _, _, _, _, _
"P.2.4.5", "Allow users to prescribe the collapse probability of the structure","UF", "M", "Implemented", _, _, _, _, _, _
"**P.2.5**", "**Loss Model**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"P.2.5.1", "Allow users to decide which DVs to calculate","SP", "D", "Implemented", _, _, _, _, _, _
"P.2.5.2", "Allow users to specify the likelihood of various injuries in each collapse mode","SP", "D", "Implemented", _, _, _, _, _, _
"**P.3**", "**Hazard Model**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"**P.3.1**", "**Hazard Occurrence Rate**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"P.3.1.1", "Enable estimation of the likelihood of earthquake events","SP", "M", _, _, _, _, _, _, _
"P.3.1.2", "Enable estimation of the likelihood of wind events","SP", "M", _, _, _, _, _, _, _
"P.3.1.3", "Enable estimation of the likelihood of storm surge events","SP", "M", _, _, _, _, _, _, _
"P.3.1.4", "Enable estimation of the likelihood of tsunami events","SP", "M", _, _, _, _, _, _, _
"**P.4**", "**Response Model**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"**P.4.1**", "**EDP (re-)sampling**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"P.4.1.1", "Enable coupled assessment by using raw EDP values as-is","UF", "M", "Implemented", _, _, _, _, _, _
"P.4.1.2", "Enable non-Gaussian EDP distributions","UF", "D", _, _, _, _, _, _, _
"**P.4.2**", "**EDP Identification**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"P.4.2.1", "Implement automatic identification of required EDP types based on the performance model","SP", "M", _, _, _, _, _, _, _
"**P.5**", "**Performance Model**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"**P.5.1**", "**Auto-population of performance models**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"P.5.1.1", "Implement framework to enable user-defined auto-population scripts","UF", "D", "Implemented", _, _, _, _, _, _
"P.5.1.2", "Prepare script to perform auto-population based on normative quantities in FEMA P58","UF", "D", _, _, _, _, _, _, _
"**P.6**", "**Damage Model**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"**P.6.1**", "**Collapse estimation**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"P.6.1.1", "Estimate collapse probability of the structure using EDP limits and the joint distribution of EDPs","SP", "D", "Implemented", _, _, _, _, _, _
"P.6.1.2", "Estimate the collapse probability of the structure using empirical (raw) EDP data","UF", "M", "Implemented", _, _, _, _, _, _
"P.6.1.3", "Enable user-defined collapse probability","UF", "M", "Implemented", _, _, _, _, _, _
"**P.6.2**", "**Building Damage**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"P.6.2.1", "Implement earthquake fragility functions for building components from FEMA P58","SP", "M", "Implemented", _, _, _, _, _, _
"P.6.2.2", "Implement earthquake fragility functions for buildings from HAZUS","SP", "M", "Implemented", _, _, _, _, _, _
"P.6.2.3", "Implement wind fragility functions for buildings from HAZUS","SP", "M", "Implemented", _, _, _, _, _, _
"P.6.2.4", "Implement inundation fragility functions for buildings from HAZUS","SP", "M", "Implemented", _, _, _, _, _, _
"P.6.2.5", "Implement high-resolution wind fragility functions for building components","SP", "M", _, _, _, _, _, _, _
"P.6.2.6", "Implement high-resolution inundation fragility functions for building components","SP", "M", _, _, _, _, _, _, _
"**P.6.3**", "**Lifeline Damage**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
